movieId,title,genres,director,casts
1136,Monty Python and the Holy Grail (1975),Adventure|Comedy|Fantasy,Terry Gilliam| Terry Jones,Graham Chapman| John Cleese| Eric Idle| Terry Gilliam
1137,Hustler White (1996),Romance,Rick Castro| Bruce La Bruce,Tony Ward| Bruce La Bruce| Kevin P
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,Michael Ray Rhodes,Moira Kelly| Martin Sheen| Lenny von Dohlen| Melinda Dillon
1144,Line King: The Al Hirschfeld Story, The (1996),Susan Warms Dryfoos,Julie Andrews| Lauren Bacall| Carol Channing| Cy Coleman
1147,When We Were Kings (1996),Documentary,Leon Gast,Muhammad Ali| George Foreman| Don King| James Brown
1148,Wallace & Gromit: The Wrong Trousers (1993),Animation|Children|Comedy|Crime,Nick Park,Peter Sallis
1150,Return of Martin Guerre, The (Retour de Martin Guerre,Daniel Vigne,Gérard Depardieu| Nathalie Baye| Maurice Barrier| Bernard-Pierre Donnadieu
1151,Lesson Faust (1994),Animation|Comedy|Drama|Fantasy,Jan Svankmajer,Petr Cepek| Jan Kraus| Vladimír Kudla| Antonin Zacpal
1156,Children Are Watching Us, The (Bambini ci guardano,Vittorio De Sica,Emilio Cigoli| Luciano De Ambrosis| Isa Pola| Adriano Rimoldi
1161,Tin Drum, The (Blechtrommel,Volker Schlöndorff,Mario Adorf| Angela Winkler| David Bennent| Katharina Thalbach
1162,Ruling Class, The (1972),Peter Medak,Hugh Owens| Harry Andrews| Arthur Lowe| William Mervyn
1163,Mina Tannenbaum (1994),Drama,Martine Dugowson,Romane Bohringer| Elsa Zylberstein| Florence Thomassin| Jean-Philippe Écoffey
1167,Dear God (1996),Comedy,Garry Marshall,Greg Kinnear| Laurie Metcalf| Maria Pitillo| Tim Conway
1170,Best of the Best 3: No Turning Back (1995),Action,Phillip Rhee,Phillip Rhee| Christopher McDonald| Gina Gershon| Mark Rolston
1171,Bob Roberts (1992),Comedy,Tim Robbins,Tim Robbins| Giancarlo Esposito| Alan Rickman| Ray Wise
1172,Cinema Paradiso (Nuovo cinema Paradiso) (1989),Drama,Giuseppe Tornatore,Antonella Attili| Enzo Cannavale| Isa Danieli| Leo Gullotta
1173,Cook the Thief His Wife & Her Lover, The (1989),Peter Greenaway,Richard Bohringer| Michael Gambon| Helen Mirren| Alan Howard
1175,Delicatessen (1991),Comedy|Drama|Romance,Marc Caro| Jean-Pierre Jeunet,Pascal Benezech| Dominique Pinon| Marie-Laure Dougnac| Jean-Claude Dreyfus
1176,Double Life of Veronique, The (Double Vie de Véronique,Krzysztof Kieslowski,Irène Jacob| Halina Gryglaszewska| Kalina Jedrusik| Aleksander Bardini
1177,Enchanted April (1992),Drama|Romance,Mike Newell,Josie Lawrence| Miranda Richardson| Alfred Molina| Neville Phillips
1178,Paths of Glory (1957),Drama|War,Stanley Kubrick,Kirk Douglas| Ralph Meeker| Adolphe Menjou| George Macready
1179,Grifters, The (1990),Stephen Frears,Anjelica Huston| John Cusack| Annette Bening| Jan Munroe
1180,Hear My Song (1991),Comedy,Peter Chelsom,Brian Flanagan| Constance Cowley| Marie Mullen| Phil Kelly
1183,English Patient, The (1996),Anthony Minghella,Ralph Fiennes| Juliette Binoche| Willem Dafoe| Kristin Scott Thomas
1184,Mediterraneo (1991),Comedy|Drama,Gabriele Salvatores,Diego Abatantuono| Claudio Bigagli| Giuseppe Cederna| Claudio Bisio
1185,My Left Foot (1989),Drama,Jim Sheridan,Daniel Day-Lewis| Brenda Fricker| Alison Whelan| Kirsten Sheridan
1186,Sex, Lies,Steven Soderbergh,James Spader| Andie MacDowell| Peter Gallagher| Laura San Giacomo
1187,Passion Fish (1992),Drama,John Sayles,Mary McDonnell| Angela Bassett| Lenore Banks| William Mahoney
1188,Strictly Ballroom (1992),Comedy|Romance,Baz Luhrmann,Paul Mercurio| Tara Morice| Bill Hunter| Pat Thomson
1189,Thin Blue Line, The (1988),Errol Morris,Randall Adams| David Harris| Gus Rose| Jackie Johnson
1190,Tie Me Up! Tie Me Down! (¡Átame!) (1990),Crime|Drama|Romance,Pedro Almodóvar,Victoria Abril| Antonio Banderas| Loles León| María Barranco
1191,Madonna: Truth or Dare (1991),Documentary|Musical,Alek Keshishian,Madonna| Donna DeLory| Niki Haris| Luis Camacho
1192,Paris Is Burning (1990),Documentary,Jennie Livingston,Brooke Xtravaganza| André Christian| Dorian Corey| Paris Duprée
1193,One Flew Over the Cuckoo's Nest (1975),Drama,Milos Forman,Michael Berryman| Peter Brocco| Dean R
1194,Cheech and Chong's Up in Smoke (1978),Comedy,Lou Adler| Tommy Chong,Cheech Marin| Tommy Chong| Strother Martin| Edie Adams
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Sci-Fi,Irvin Kershner,Mark Hamill| Harrison Ford| Carrie Fisher| Billy Dee Williams
1197,Princess Bride, The (1987),Rob Reiner,Cary Elwes| Mandy Patinkin| Chris Sarandon| Christopher Guest
1198,Raiders of the Lost Ark (Indiana Jones and the Raiders of the Lost Ark) (1981),Action|Adventure,Steven Spielberg,Harrison Ford| Karen Allen| Paul Freeman| Ronald Lacey
1199,Brazil (1985),Fantasy|Sci-Fi,Terry Gilliam,Jonathan Pryce| Robert De Niro| Katherine Helmond| Ian Holm
1200,Aliens (1986),Action|Adventure|Horror|Sci-Fi,James Cameron,Sigourney Weaver| Carrie Henn| Michael Biehn| Paul Reiser
1201,Good, the Bad and the Ugly,Sergio Leone,Eli Wallach| Clint Eastwood| Lee Van Cleef| Aldo Giuffrè
1202,Withnail & I (1987),Comedy,Bruce Robinson,Richard E
1203,12 Angry Men (1957),Drama,Sidney Lumet,Martin Balsam| John Fiedler| Lee J
1204,Lawrence of Arabia (1962),Adventure|Drama|War,David Lean,Peter O'Toole| Alec Guinness| Anthony Quinn| Jack Hawkins
1206,Clockwork Orange, A (1971),Stanley Kubrick,Malcolm McDowell| Patrick Magee| Michael Bates| Warren Clarke
1207,To Kill a Mockingbird (1962),Drama,Robert Mulligan,Gregory Peck| John Megna| Frank Overton| Rosemary Murphy
1208,Apocalypse Now (1979),Action|Drama|War,Francis Ford Coppola,Marlon Brando| Martin Sheen| Robert Duvall| Frederic Forrest
1209,Once Upon a Time in the West (C'era una volta il West) (1968),Action|Drama|Western,Sergio Leone,Claudia Cardinale| Henry Fonda| Jason Robards| Charles Bronson
1210,Star Wars: Episode VI - Return of the Jedi (1983),Action|Adventure|Sci-Fi,Richard Marquand,Mark Hamill| Harrison Ford| Carrie Fisher| Billy Dee Williams
1211,Wings of Desire (Himmel über Berlin, Der) (1987),Wim Wenders,Bruno Ganz| Solveig Dommartin| Otto Sander| Curt Bois
1212,Third Man, The (1949),Carol Reed,Joseph Cotten| Alida Valli| Orson Welles| Trevor Howard
1213,Goodfellas (1990),Crime|Drama,Martin Scorsese,Robert De Niro| Ray Liotta| Joe Pesci| Lorraine Bracco
1214,Alien (1979),Horror|Sci-Fi,Ridley Scott,Tom Skerritt| Sigourney Weaver| Veronica Cartwright| Harry Dean Stanton
1215,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,Sam Raimi,Bruce Campbell| Embeth Davidtz| Marcus Gilbert| Ian Abercrombie
1216,Big Blue, The (Grand bleu,Luc Besson,Rosanna Arquette| Jean-Marc Barr| Jean Reno| Paul Shenar
1217,Ran (1985),Drama|War,Akira Kurosawa,Tatsuya Nakadai| Akira Terao| Jinpachi Nezu| Daisuke Ryû
1218,Killer, The (Die xue shuang xiong) (1989),John Woo,Chow Yun-Fat| Danny Lee| Sally Yeh| Kong Chu
1219,Psycho (1960),Crime|Horror,Alfred Hitchcock,Anthony Perkins| Vera Miles| John Gavin| Janet Leigh
1220,Blues Brothers, The (1980),John Landis,Tom Erhart| Gerald Walling| John Belushi| Walter Levine
1221,Godfather: Part II, The (1974),Francis Ford Coppola,Al Pacino| Robert Duvall| Diane Keaton| Robert De Niro
1222,Full Metal Jacket (1987),Drama|War,Stanley Kubrick,Matthew Modine| Adam Baldwin| Vincent D'Onofrio| R
1223,Grand Day Out with Wallace and Gromit, A (1989),Nick Park,Peter Sallis
1224,Henry V (1989),Action|Drama|Romance|War,Kenneth Branagh,Derek Jacobi| Kenneth Branagh| Simon Shepherd| James Larkin
1225,Amadeus (1984),Drama,Milos Forman,F
1226,Quiet Man, The (1952),John Ford,John Wayne| Maureen O'Hara| Barry Fitzgerald| Ward Bond
1227,Once Upon a Time in America (1984),Crime|Drama,Sergio Leone,Robert De Niro| James Woods| Elizabeth McGovern| Treat Williams
1228,Raging Bull (1980),Drama,Martin Scorsese,Robert De Niro| Cathy Moriarty| Joe Pesci| Frank Vincent
1230,Annie Hall (1977),Comedy|Romance,Woody Allen,Woody Allen| Diane Keaton| Tony Roberts| Carol Kane
1231,Right Stuff, The (1983),Philip Kaufman,Sam Shepard| Scott Glenn| Ed Harris| Dennis Quaid
1232,Stalker (1979),Drama|Mystery|Sci-Fi,Andrei Tarkovsky,Alisa Freyndlikh| Aleksandr Kaydanovskiy| Anatoliy Solonitsyn| Nikolay Grinko
1233,Boot, Das (Boat,Wolfgang Petersen,Jürgen Prochnow| Herbert Grönemeyer| Klaus Wennemann| Hubertus Bengsch
1234,Sting, The (1973),George Roy Hill,Paul Newman| Robert Redford| Robert Shaw| Charles Durning
1235,Harold and Maude (1971),Comedy|Drama|Romance,Hal Ashby,Ruth Gordon| Bud Cort| Vivian Pickles| Cyril Cusack
1236,Trust (1990),Comedy|Drama|Romance,Hal Hartley,Adrienne Shelly| Martin Donovan| Rebecca Nelson| John MacKay
1237,Seventh Seal, The (Sjunde inseglet,Ingmar Bergman,Gunnar Björnstrand| Bengt Ekerot| Nils Poppe| Max von Sydow
1238,Local Hero (1983),Comedy,Bill Forsyth,Burt Lancaster| Peter Riegert| Fulton Mackay| Denis Lawson
1240,Terminator, The (1984),James Cameron,Arnold Schwarzenegger| Michael Biehn| Linda Hamilton| Paul Winfield
1241,Dead Alive (Braindead) (1992),Comedy|Fantasy|Horror,Peter Jackson,Timothy Balme| Diana Peñalver| Elizabeth Moody| Ian Watkin
1242,Glory (1989),Drama|War,Edward Zwick,Matthew Broderick| Denzel Washington| Cary Elwes| Morgan Freeman
1243,Rosencrantz and Guildenstern Are Dead (1990),Comedy|Drama,Tom Stoppard,Gary Oldman| Tim Roth| Richard Dreyfuss| Livio Badurina
1244,Manhattan (1979),Comedy|Drama|Romance,Woody Allen,Woody Allen| Diane Keaton| Michael Murphy| Mariel Hemingway
1245,Miller's Crossing (1990),Crime|Drama|Film-Noir|Thriller,Joel Coen| Ethan Coen,Gabriel Byrne| Marcia Gay Harden| John Turturro| Jon Polito
1246,Dead Poets Society (1989),Drama,Peter Weir,Robin Williams| Robert Sean Leonard| Ethan Hawke| Josh Charles
1247,Graduate, The (1967),Mike Nichols,Anne Bancroft| Dustin Hoffman| Katharine Ross| William Daniels
1248,Touch of Evil (1958),Crime|Film-Noir|Thriller,Orson Welles,Charlton Heston| Janet Leigh| Orson Welles| Joseph Calleia
1249,Femme Nikita, La (Nikita) (1990),Luc Besson,Anne Parillaud| Marc Duret| Patrick Fontana| Alain Lathière
1250,Bridge on the River Kwai, The (1957),David Lean,William Holden| Alec Guinness| Jack Hawkins| Sessue Hayakawa
1251,8 1/2 (8½) (1963),Drama|Fantasy,Federico Fellini,Marcello Mastroianni| Claudia Cardinale| Anouk Aimée| Sandra Milo
1252,Chinatown (1974),Crime|Film-Noir|Mystery|Thriller,Roman Polanski,Jack Nicholson| Faye Dunaway| John Huston| Perry Lopez
1253,Day the Earth Stood Still, The (1951),Robert Wise,Michael Rennie| Patricia Neal| Hugh Marlowe| Sam Jaffe
1254,Treasure of the Sierra Madre, The (1948),John Huston,Humphrey Bogart| Walter Huston| Tim Holt| Bruce Bennett
1255,Bad Taste (1987),Comedy|Horror|Sci-Fi,Peter Jackson,Terry Potter| Pete O'Herne| Craig Smith| Mike Minett
1256,Duck Soup (1933),Comedy|Musical|War,Leo McCarey,The Marx Brothers| Groucho Marx| Harpo Marx| Chico Marx
1257,Better Off Dead... (1985),Comedy|Romance,Savage Steve Holland,John Cusack| David Ogden Stiers| Kim Darby| Demian Slade
1258,Shining, The (1980),Stanley Kubrick,Jack Nicholson| Shelley Duvall| Danny Lloyd| Scatman Crothers
1259,Stand by Me (1986),Adventure|Drama,Rob Reiner,Wil Wheaton| River Phoenix| Corey Feldman| Jerry O'Connell
1260,M (1931),Crime|Film-Noir|Thriller,Fritz Lang,Peter Lorre| Ellen Widmann| Inge Landgut| Otto Wernicke
1261,Evil Dead II (Dead by Dawn) (1987),Action|Comedy|Fantasy|Horror,Sam Raimi,Bruce Campbell| Sarah Berry| Dan Hicks| Kassie Wesley DePaiva
1262,Great Escape, The (1963),John Sturges,Steve McQueen| James Garner| Richard Attenborough| James Donald
1263,Deer Hunter, The (1978),Michael Cimino,Robert De Niro| John Cazale| John Savage| Christopher Walken
1264,Diva (1981),Action|Drama|Mystery|Romance|Thriller,Jean-Jacques Beineix,Wilhelmenia Fernandez| Frédéric Andréi| Richard Bohringer| Thuy An Luu
1265,Groundhog Day (1993),Comedy|Fantasy|Romance,Harold Ramis,Bill Murray| Andie MacDowell| Chris Elliott| Stephen Tobolowsky
1266,Unforgiven (1992),Drama|Western,Clint Eastwood,Clint Eastwood| Gene Hackman| Morgan Freeman| Richard Harris
1267,Manchurian Candidate, The (1962),John Frankenheimer,Frank Sinatra| Laurence Harvey| Janet Leigh| Angela Lansbury
1268,Pump Up the Volume (1990),Comedy|Drama,Allan Moyle,Anthony Lucero| Andy Romano| Keith Stuart Thayer| Cheryl Pollak
1269,Arsenic and Old Lace (1944),Comedy|Mystery|Thriller,Frank Capra,Cary Grant| Priscilla Lane| Raymond Massey| Jack Carson
1270,Back to the Future (1985),Adventure|Comedy|Sci-Fi,Robert Zemeckis,Michael J
1271,Fried Green Tomatoes (1991),Comedy|Crime|Drama,Jon Avnet,Kathy Bates| Mary Stuart Masterson| Mary-Louise Parker| Jessica Tandy
1272,Patton (1970),Drama|War,Franklin J. Schaffner,George C
1273,Down by Law (1986),Comedy|Drama|Film-Noir,Jim Jarmusch,Tom Waits| John Lurie| Roberto Benigni| Nicoletta Braschi
1274,Akira (1988),Action|Adventure|Animation|Sci-Fi,Katsuhiro Ôtomo,Mitsuo Iwata| Nozomu Sasaki| Mami Koyama| Tesshô Genda
1275,Highlander (1986),Action|Adventure|Fantasy,Russell Mulcahy,Christopher Lambert| Roxanne Hart| Clancy Brown| Sean Connery
1276,Cool Hand Luke (1967),Drama,Stuart Rosenberg,Paul Newman| George Kennedy| J
1277,Cyrano de Bergerac (1990),Comedy|Drama|Romance,Jean-Paul Rappeneau,Gérard Depardieu| Anne Brochet| Vincent Perez| Jacques Weber
1278,Young Frankenstein (1974),Comedy|Fantasy,Mel Brooks,Gene Wilder| Peter Boyle| Marty Feldman| Madeline Kahn
1279,Night on Earth (1991),Comedy|Drama,Jim Jarmusch,Gena Rowlands| Winona Ryder| Lisanne Falk| Alan Randolph Scott
1280,Raise the Red Lantern (Da hong deng long gao gao gua) (1991),Drama,Yimou Zhang,Gong Li| Saifei He| Jingwu Ma| Cuifen Cao
1281,Great Dictator, The (1940),Charles Chaplin,Charles Chaplin| Jack Oakie| Reginald Gardiner| Henry Daniell
1282,Fantasia (1940),Animation|Children|Fantasy|Musical,James Algar| Samuel Armstrong| Ford Beebe Jr.| Norman Ferguson| David Hand| Jim Handley| T. Hee| Wilfred Jackson| Hamilton Luske| Bill Roberts| Paul Satterfield| Ben Sharpsteen,Deems Taylor| Leopold Stokowski| The Philadelphia Orchestra| Corey Burton
1283,High Noon (1952),Drama|Western,Fred Zinnemann,Gary Cooper| Thomas Mitchell| Lloyd Bridges| Katy Jurado
1284,Big Sleep, The (1946),Howard Hawks,Humphrey Bogart| Lauren Bacall| John Ridgely| Martha Vickers
1285,Heathers (1989),Comedy,Michael Lehmann,Winona Ryder| Christian Slater| Shannen Doherty| Lisanne Falk
1286,Somewhere in Time (1980),Drama|Romance,Jeannot Szwarc,Christopher Reeve| Jane Seymour| Christopher Plummer| Teresa Wright
1287,Ben-Hur (1959),Action|Adventure|Drama,William Wyler,Charlton Heston| Jack Hawkins| Haya Harareet| Stephen Boyd
1288,This Is Spinal Tap (1984),Comedy,Rob Reiner,Rob Reiner| Kimberly Stringer| Chazz Dominguez| Shari Hall
1289,Koyaanisqatsi (a.k.a. Koyaanisqatsi: Life Out of Balance) (1983),Documentary,Godfrey Reggio,Edward Asner| Pat Benatar| Jerry Brown| Johnny Carson
1290,Some Kind of Wonderful (1987),Drama|Romance,Howard Deutch,Eric Stoltz| Mary Stuart Masterson| Lea Thompson| Craig Sheffer
1291,Indiana Jones and the Last Crusade (1989),Action|Adventure,Steven Spielberg,Harrison Ford| Sean Connery| Denholm Elliott| Alison Doody
1292,Being There (1979),Comedy|Drama,Hal Ashby,Peter Sellers| Shirley MacLaine| Melvyn Douglas| Jack Warden
1293,Gandhi (1982),Drama,Richard Attenborough,Ben Kingsley| Rohini Hattangadi| Roshan Seth| Candice Bergen
1295,Unbearable Lightness of Being, The (1988),Philip Kaufman,Daniel Day-Lewis| Juliette Binoche| Lena Olin| Derek de Lint
1296,Room with a View, A (1986),James Ivory,Maggie Smith| Helena Bonham Carter| Denholm Elliott| Julian Sands
1297,Real Genius (1985),Comedy,Martha Coolidge,Stacy Peralta| Daniel Ades| Andres Aybar| Louis Giambalvo
1298,Pink Floyd: The Wall (1982),Drama|Musical,Alan Parker,Bob Geldof| Christine Hargreaves| James Laurenson| Eleanor David
1299,Killing Fields, The (1984),Roland Joffé,Sam Waterston| Haing S
1300,My Life as a Dog (Mitt liv som hund) (1985),Comedy|Drama,Lasse Hallström,Anton Glanzelius| Tomas von Brömssen| Anki Lidén| Melinda Kinnaman
1301,Forbidden Planet (1956),Drama|Sci-Fi,Fred M. Wilcox,Walter Pidgeon| Anne Francis| Leslie Nielsen| Warren Stevens
